学生姓名,专业,年级,性别,过程考核1,过程考核2,过程考核3,出勤1,出勤2,出勤3,出勤率,小组作业1,小组作业2,平时成绩,期末考试,综合成绩,学习投入度,成绩稳定性,综合能力
徐亮,金融学,3,女,83,77,87,1,1,1,100.0,89,75,85.7,82,83.11,89.3,5.033222956847166,83.47999999999999
陈慧,金融学,1,女,84,68,89,0,1,1,66.67,73,83,76.43,68,70.53,74.168,10.96965511460289,71.372
赵秀荣,计算机科学与技术,2,女,60,64,90,1,1,1,100.0,80,83,82.15,98,93.24,85.85,16.289055630494158,91.66
梁桂芝,英语,4,男,63,81,96,1,1,1,100.0,100,98,93.5,76,81.25,93.7,16.522711641858304,83.0
苗洋,电子信息工程,1,女,83,60,80,1,1,0,66.67,79,95,79.13,95,90.24,75.068,12.503332889007368,88.652
许莉,金融学,3,女,95,73,89,1,1,1,100.0,99,91,93.2,60,69.96,94.2,11.372481406154654,73.28
王坤,电子信息工程,3,男,68,68,97,1,1,1,100.0,90,85,87.05,70,75.11,89.55,16.74315780649915,76.82
刘建国,电子信息工程,1,男,64,74,84,1,1,1,100.0,88,87,85.95,94,91.58,88.45,10.0,90.78
刘晨,会计学,4,男,87,94,67,1,1,1,100.0,86,98,90.8,90,90.24,92.39999999999999,14.0118997046558,90.32
何磊,英语,2,男,100,95,64,1,1,1,100.0,88,72,85.9,87,86.67,89.9,19.5021366350801,86.56
康勇,金融学,2,男,85,83,94,1,1,1,100.0,82,98,91.2,95,93.86,93.2,5.859465277082315,93.48
王桂芝,会计学,2,男,69,63,78,1,1,1,100.0,93,100,89.25,96,93.98,89.95,7.54983443527075,93.3
李鑫,计算机科学与技术,3,男,66,61,67,1,1,1,100.0,70,79,76.65,65,68.5,81.75,3.2145502536643185,69.66
吕杰,电子信息工程,1,女,66,79,72,1,1,1,100.0,70,81,79.45,95,90.34,84.35,6.506407098647712,88.78
马瑞,金融学,3,女,78,86,71,1,1,1,100.0,83,76,83.25,100,94.98,87.35,7.505553499465135,93.30000000000001
王红霞,金融学,2,男,62,66,64,1,1,1,100.0,71,86,78.45,74,75.33,82.75,2.0,75.78
张秀云,电子信息工程,1,女,80,69,80,1,1,1,100.0,72,78,80.4,100,94.12,85.4,6.350852961085883,92.16
裴秀荣,英语,1,男,79,72,69,1,1,1,100.0,93,94,88.75,83,84.72,90.05,5.131601439446884,85.3
赵彬,英语,1,女,94,70,90,1,1,1,100.0,86,88,88.9,81,83.37,91.5,12.858201014657274,84.16
李凤兰,金融学,1,女,76,60,63,1,0,1,66.67,95,87,78.73,94,89.42,73.868,8.504900548115383,87.892
刘楠,金融学,2,男,85,67,90,1,1,1,100.0,100,89,91.45,98,96.04,92.55,12.096831541082702,95.38
郝波,计算机科学与技术,4,女,80,82,73,1,1,0,66.67,98,85,82.58,80,80.77,77.618,4.725815626252608,81.03200000000001
刘晨,计算机科学与技术,4,男,65,96,63,1,1,1,100.0,91,94,88.65,61,69.3,90.15,18.502252115170556,72.06
权桂兰,计算机科学与技术,4,男,83,91,68,1,1,0,66.67,83,94,81.78,70,73.53,77.418,11.676186592091328,74.712
戴磊,电子信息工程,4,女,99,69,70,1,0,1,66.67,75,72,73.88,70,71.16,72.518,17.039170558842745,71.55199999999999
胡晨,金融学,4,男,64,75,68,1,1,1,100.0,75,87,81.2,89,86.66,85.0,5.5677643628300215,85.88
叶涛,会计学,2,男,91,89,73,1,0,1,66.67,99,84,84.38,79,80.61,79.418,9.865765724632496,81.152
戴芳,电子信息工程,3,男,60,80,86,1,1,1,100.0,92,75,84.35,73,76.4,87.64999999999999,13.613718571108091,77.53999999999999
王婷婷,计算机科学与技术,3,女,99,95,82,1,0,1,66.67,70,83,79.18,97,91.65,77.218,8.888194417315589,89.872
李凤英,英语,4,男,79,88,77,1,1,1,100.0,94,76,86.9,86,86.27,89.9,5.859465277082315,86.36000000000001
孙玲,会计学,3,女,82,60,91,0,1,1,66.67,75,83,76.13,68,70.44,73.668,15.947831618540915,71.252
姜桂英,英语,1,男,73,75,87,1,1,1,100.0,97,95,91.5,71,77.15,92.3,7.571877794400365,79.2
莫鑫,计算机科学与技术,2,女,72,87,94,1,1,1,100.0,98,79,89.55,76,80.06,91.85,11.239810200058244,81.42
胡桂荣,电子信息工程,2,男,96,73,72,1,1,1,100.0,82,81,84.85,74,77.26,88.55,13.576941236277534,78.34
潘勇,计算机科学与技术,2,男,83,86,90,1,1,1,100.0,96,93,93.15,95,94.44,94.25,3.511884584284246,94.26
马玲,英语,2,男,87,87,97,1,1,1,100.0,83,86,89.35,70,75.8,92.44999999999999,5.773502691896257,77.74000000000001
张瑜,计算机科学与技术,2,女,91,96,78,1,1,1,100.0,74,76,84.0,64,70.0,89.0,9.29157324317757,72.0
何明,会计学,1,女,75,93,82,1,1,1,100.0,96,80,89.0,94,92.5,91.4,9.073771725877467,92.0
吴秀兰,计算机科学与技术,2,男,66,87,84,1,1,0,66.67,100,93,85.28,96,92.78,79.318,11.357816691600547,91.71199999999999
赵玉珍,电子信息工程,1,男,67,94,80,1,1,1,100.0,81,88,86.35,65,71.4,89.44999999999999,13.503086067019394,73.53999999999999
马文,金融学,2,男,93,83,60,1,1,1,100.0,80,97,87.85,97,94.26,90.15,16.921386861996076,93.34
马楠,金融学,1,男,76,66,71,0,1,1,66.67,82,71,72.88,63,65.96,70.918,5.0,66.952
郑敏,计算机科学与技术,3,男,92,67,96,1,0,1,66.67,83,73,77.83,66,69.55,75.56800000000001,15.716233645501712,70.732
黄颖,电子信息工程,2,女,100,61,95,1,1,1,100.0,71,85,84.6,91,89.08,89.0,21.22105872319601,88.44
叶玉,金融学,3,女,84,93,88,1,1,0,66.67,88,94,85.33,91,89.3,80.468,4.509249752822894,88.732
萧娜,英语,1,男,67,98,99,1,1,1,100.0,94,82,90.4,71,76.82,92.80000000000001,18.193405398660254,78.76
赵畅,电子信息工程,4,女,100,64,61,1,1,1,100.0,93,80,85.75,97,93.62,88.45,21.702534414210707,92.5
张阳,金融学,3,女,70,61,88,1,1,1,100.0,87,70,81.15,87,85.24,85.45,13.74772708486752,84.66
潘淑华,计算机科学与技术,3,男,75,100,74,1,1,1,100.0,76,93,87.15,62,69.54,90.25,14.730919862656235,72.06
任秀英,金融学,3,男,81,96,69,1,1,1,100.0,86,71,83.85,80,81.16,88.14999999999999,13.527749258468683,81.53999999999999
宋金凤,电子信息工程,2,女,80,60,74,1,1,1,100.0,74,95,83.65,100,95.1,86.75,10.263202878893768,93.46000000000001
王淑珍,金融学,1,女,96,77,99,1,1,1,100.0,87,86,90.45,89,89.44,93.15,11.930353445448853,89.58
鞠婷婷,英语,1,男,83,90,72,1,0,1,66.67,82,86,79.83,86,84.15,76.36800000000001,9.073771725877465,83.53200000000001
郭海燕,电子信息工程,1,女,89,67,64,1,1,1,100.0,87,73,82.0,62,68.0,86.0,13.650396819628847,70.0
余雷,金融学,2,男,81,85,97,1,1,0,66.67,95,93,86.63,82,83.39,81.168,8.32666399786453,83.852
王桂芝,会计学,2,男,66,68,95,1,1,1,100.0,96,70,84.4,71,75.02,87.8,16.19670748434179,76.36000000000001
陆小红,金融学,4,女,68,92,80,1,1,1,100.0,90,70,84.0,85,84.7,88.0,12.0,84.6
宋丹,电子信息工程,1,男,75,69,91,1,0,1,66.67,71,90,77.08,99,92.42,74.318,11.372481406154654,90.232
韩红,电子信息工程,2,男,84,72,85,1,1,1,100.0,81,76,83.35,79,80.3,87.64999999999999,7.234178138070236,80.74
牛桂珍,英语,2,女,97,64,67,1,1,1,100.0,97,77,86.3,60,67.89,88.89999999999999,18.24828759089466,70.52000000000001
方宇,英语,3,男,78,74,80,1,1,1,100.0,97,81,87.7,69,74.61,89.9,3.055050463303893,76.48
冯龙,会计学,3,男,97,74,83,1,1,1,100.0,92,87,90.15,69,75.34,92.25,11.590225767142474,77.46000000000001
王峰,计算机科学与技术,3,女,64,67,62,1,1,1,100.0,77,84,79.55,61,66.56,83.44999999999999,2.5166114784235836,68.42
罗志强,金融学,1,女,65,81,92,1,1,1,100.0,94,75,86.05,85,85.32,89.14999999999999,13.576941236277534,85.42
刘伟,金融学,4,男,86,90,82,1,1,1,100.0,97,76,89.05,65,72.22,91.75,4.0,74.62
张梅,会计学,2,女,66,85,80,1,1,1,100.0,98,90,90.1,90,90.03,91.3,9.848857801796104,90.03999999999999
李强,金融学,3,女,79,97,96,0,1,1,66.67,72,70,76.03,93,87.91,75.168,10.115993936995679,86.212
傅想,电子信息工程,4,女,97,87,66,1,1,1,100.0,99,91,92.5,64,72.55,93.5,15.821925715074425,75.4
曹秀荣,电子信息工程,2,女,84,98,83,1,1,1,100.0,78,94,89.5,68,74.45,92.3,8.386497083606084,76.6
黄琴,金融学,1,女,60,86,70,1,1,1,100.0,88,77,82.85,83,82.95,86.35,13.114877048604,82.94
陈梅,计算机科学与技术,3,女,82,87,81,1,1,1,100.0,81,83,86.0,70,74.8,89.6,3.214550253664318,76.4
张杰,金融学,1,女,96,73,92,1,1,1,100.0,94,89,91.85,95,94.06,93.55,12.288205727444508,93.74000000000001
李云,会计学,3,男,72,70,60,1,1,1,100.0,72,75,76.95,75,75.59,82.25,6.429100507328636,75.78
张红梅,电子信息工程,2,女,76,88,70,1,1,0,66.67,82,71,74.98,83,80.59,73.018,9.16515138991168,79.792
胡萍,电子信息工程,2,女,87,94,83,1,0,1,66.67,93,92,85.98,62,69.19,80.818,5.5677643628300215,71.592
任宇,会计学,2,男,100,98,72,1,1,1,100.0,88,98,93.5,81,84.75,94.9,15.620499351813308,86.0
吴玉梅,英语,2,男,84,88,80,1,1,1,100.0,88,70,84.7,60,67.41,88.9,4.0,69.88
王金凤,电子信息工程,2,男,93,68,74,1,1,1,100.0,96,89,89.75,88,88.52,91.25,13.051181300301261,88.69999999999999
陈林,金融学,2,男,95,78,99,1,1,1,100.0,85,98,92.95,72,78.28,94.65,11.150485789118488,80.38
殷想,英语,3,男,72,93,82,1,1,1,100.0,85,71,83.7,98,93.71,88.1,10.503967504392488,92.28
张红,会计学,1,女,87,61,80,0,1,1,66.67,95,78,79.38,80,79.81,75.418,13.45362404707371,79.752
陈梅,电子信息工程,4,女,67,77,62,1,1,1,100.0,83,76,80.35,60,66.1,84.45,7.637626158259733,68.14
黎海燕,英语,4,男,78,77,60,1,1,1,100.0,94,98,89.5,78,81.45,90.3,10.115993936995679,82.6
曹瑞,会计学,1,女,60,86,61,1,1,1,100.0,96,100,89.7,74,78.71,90.1,14.730919862656235,80.28
毛桂香,会计学,3,女,80,99,64,1,1,1,100.0,93,93,90.8,98,95.84,92.19999999999999,17.52141546793523,95.12
丁倩,会计学,4,男,96,90,60,1,1,1,100.0,95,87,90.1,86,87.23,91.89999999999999,19.28730152198591,87.64
谭文,英语,3,男,88,94,81,1,1,1,100.0,70,73,82.05,64,69.41,87.75,6.506407098647712,71.22
米博,计算机科学与技术,1,男,73,82,72,1,1,1,100.0,99,75,86.2,94,91.66,88.8,5.507570547286101,90.88
杨辉,计算机科学与技术,3,男,86,92,62,1,0,1,66.67,99,98,86.58,62,69.37,80.218,15.874507866387544,71.832
刘桂珍,金融学,3,男,80,67,69,1,1,1,100.0,80,83,82.35,99,94.0,86.05,7.0,92.34
蒲淑珍,电子信息工程,4,男,99,85,76,1,1,0,66.67,76,98,82.83,83,82.95,78.768,11.590225767142472,82.93199999999999
张淑兰,计算机科学与技术,1,女,71,82,60,1,1,1,100.0,87,86,84.55,87,86.26,87.25,11.0,86.02
吴健,会计学,2,女,96,66,62,1,1,1,100.0,83,98,87.65,95,92.8,89.55000000000001,18.58314648635514,92.06
邢玉珍,金融学,1,女,77,91,61,1,1,1,100.0,86,85,85.65,85,85.2,88.55,15.01110699893027,85.26
张海燕,金融学,2,女,94,94,85,1,1,1,100.0,75,78,85.55,99,94.96,90.25,5.196152422706632,93.62
魏倩,计算机科学与技术,3,女,91,62,65,1,1,1,100.0,92,74,83.3,90,87.99,86.69999999999999,15.947831618540913,87.32
苏丽,会计学,1,女,73,78,63,1,1,1,100.0,91,79,83.9,65,70.67,86.9,7.637626158259733,72.56
麦桂兰,金融学,2,男,86,90,92,1,1,1,100.0,75,91,88.3,100,96.49,91.69999999999999,3.055050463303893,95.32
许建国,英语,4,女,64,64,70,1,1,1,100.0,84,100,85.8,86,85.94,87.39999999999999,3.4641016151377544,85.92
叶龙,电子信息工程,2,男,60,96,76,1,1,1,100.0,81,75,82.2,71,74.36,86.6,18.036999011291577,75.48
王英,计算机科学与技术,1,女,94,79,97,1,1,1,100.0,73,80,85.25,73,76.68,89.95,9.643650760992955,77.9
姬瑞,电子信息工程,3,女,94,80,76,1,1,1,100.0,79,99,89.5,74,78.65,91.7,9.451631252505218,80.2
徐建平,电子信息工程,1,女,73,97,92,1,0,1,66.67,93,91,85.53,98,94.26,80.468,12.662279942148386,93.012
王冬梅,金融学,2,男,96,67,88,1,1,1,100.0,77,83,85.1,80,81.53,89.1,14.977761292440647,82.03999999999999
谢芳,英语,3,男,86,97,75,1,1,1,100.0,97,91,92.8,63,71.94,94.0,11.0,74.91999999999999
丁浩,会计学,3,男,90,65,98,1,1,0,66.67,74,96,81.13,98,92.94,77.468,17.21433511156714,91.252
任婷婷,计算机科学与技术,3,男,78,62,85,1,1,1,100.0,97,89,89.0,72,77.1,90.4,11.789826122551595,78.8
何楠,电子信息工程,3,女,67,88,87,1,1,1,100.0,89,93,89.7,98,95.51,91.5,11.846237095944574,94.68
秦婷,英语,2,女,80,82,66,1,1,1,100.0,82,97,87.55,79,81.56,89.64999999999999,8.717797887081348,82.42
冉军,电子信息工程,4,男,62,86,97,1,1,1,100.0,90,74,85.5,83,83.75,89.1,17.8978583448784,84.0
张晶,会计学,3,女,80,69,82,1,1,1,100.0,94,84,87.6,98,94.88,89.8,7.0,93.84
高金凤,电子信息工程,2,女,68,70,77,1,0,1,66.67,91,85,78.83,95,90.15,74.56800000000001,4.725815626252609,88.532
阮丹丹,英语,4,男,93,61,67,1,0,1,66.67,91,71,75.93,70,71.78,73.068,17.009801096230767,72.372
詹勇,英语,4,女,84,88,66,1,1,1,100.0,80,85,85.05,79,80.82,88.55,11.718930554164631,81.42
赵雷,会计学,2,女,62,74,91,1,1,0,66.67,75,90,77.28,70,72.18,74.118,14.571661996262929,72.912
马淑兰,电子信息工程,2,男,76,76,100,1,1,1,100.0,81,81,85.7,93,90.81,89.5,13.856406460551018,90.08
郑佳,计算机科学与技术,2,男,82,91,65,1,1,1,100.0,72,91,84.55,90,88.36,88.25,13.203534880225574,87.82
李龙,电子信息工程,3,女,85,73,97,1,1,1,100.0,81,72,83.75,79,80.42,88.45,12.0,80.9
王淑兰,英语,2,女,78,63,67,1,1,1,100.0,79,74,79.05,64,68.52,83.75,7.76745346515403,70.02
彭建国,电子信息工程,4,男,81,91,69,1,1,1,100.0,91,87,88.6,81,83.28,90.8,11.015141094572204,84.03999999999999
陈玲,电子信息工程,1,男,70,95,99,1,1,1,100.0,96,70,87.9,97,94.27,91.30000000000001,15.716233645501712,93.36
林博,英语,4,男,87,94,72,1,1,1,100.0,89,73,85.8,75,78.24,89.6,11.239810200058244,79.32
万丹丹,电子信息工程,1,男,68,66,90,1,0,1,66.67,99,72,78.48,91,87.24,74.718,13.316656236958785,85.992
孔玉梅,金融学,3,女,70,78,64,0,0,1,33.33,90,72,68.37,78,75.11,58.831999999999994,7.023769168568492,74.148
刘淑珍,电子信息工程,2,女,71,74,83,1,1,1,100.0,83,77,82.8,71,74.54,86.8,6.244997998398398,75.72
余凤兰,计算机科学与技术,1,女,77,73,75,1,1,1,100.0,79,93,85.5,87,86.55,88.3,2.0,86.4
高玉,英语,3,女,98,79,92,1,1,1,100.0,97,79,90.9,79,82.57,93.30000000000001,9.71253485622231,83.76
陈凤兰,计算机科学与技术,3,女,71,72,91,1,1,1,100.0,76,77,81.65,78,79.1,86.35,11.269427669584644,79.46000000000001
姜林,计算机科学与技术,3,男,60,88,75,1,1,1,100.0,70,76,78.8,78,78.24,84.19999999999999,14.011899704655802,78.32
马宁,英语,2,女,86,66,77,1,1,1,100.0,88,99,89.65,100,96.9,90.95,10.016652800877813,95.86000000000001
王小红,电子信息工程,4,男,72,77,63,1,1,1,100.0,89,98,87.95,97,94.28,89.25,7.094598884597588,93.38
林萍,英语,1,女,97,68,78,1,1,1,100.0,71,87,83.8,74,76.94,88.0,14.730919862656235,77.92
杨彬,会计学,4,女,86,62,96,1,1,1,100.0,95,74,86.65,76,79.19,89.75,17.47378989610821,80.26
薛凯,金融学,1,女,68,67,87,1,1,1,100.0,92,89,87.45,83,84.34,89.35,11.269427669584644,84.78
林宇,英语,1,男,100,75,88,1,1,1,100.0,82,96,90.8,75,79.74,93.0,12.503332889007368,81.32
陈颖,会计学,2,男,66,76,63,1,1,1,100.0,88,83,83.25,70,73.97,86.15,6.8068592855540455,75.30000000000001
周桂荣,英语,3,女,64,84,60,1,1,0,66.67,87,97,80.13,84,82.84,75.068,12.858201014657274,82.452
李敏,会计学,4,男,87,76,80,1,1,0,66.67,76,96,80.63,65,69.69,76.768,5.5677643628300215,71.25200000000001
鞠博,英语,4,男,90,88,89,0,1,1,66.67,83,79,80.53,69,72.46,77.668,1.0,73.612
王磊,英语,4,男,69,78,84,1,1,1,100.0,92,71,83.85,68,72.76,87.55,7.54983443527075,74.34
李秀兰,会计学,4,男,81,86,99,1,1,1,100.0,86,80,88.1,70,75.43,91.5,9.291573243177568,77.24000000000001
温慧,会计学,2,男,74,66,75,1,1,1,100.0,87,86,84.75,75,77.92,87.45,4.932882862316247,78.9
秦勇,会计学,2,女,76,87,95,1,1,1,100.0,78,76,84.3,65,70.79,88.89999999999999,9.539392014169456,72.72
杨兵,会计学,4,男,96,89,61,1,1,1,100.0,86,96,90.1,81,83.73,91.89999999999999,18.520259177452136,84.64
苏婷,会计学,1,女,84,62,73,1,1,1,100.0,83,75,81.4,99,93.72,85.6,11.0,91.96000000000001
王娜,金融学,2,女,83,80,94,0,1,0,33.33,94,96,79.87,61,66.66,67.532,7.371114795831994,68.548
杨波,计算机科学与技术,1,女,66,92,98,1,0,0,33.33,85,74,72.02,90,84.61,62.782,17.009801096230767,82.80799999999999
周秀梅,金融学,4,男,60,82,93,1,1,1,100.0,84,92,87.5,76,79.45,89.9,16.802777548171413,80.6
伍敏,英语,3,男,68,94,82,1,1,1,100.0,86,92,88.9,73,77.77,91.10000000000001,13.012814197295423,79.36
麦萍,会计学,2,男,78,84,94,1,1,1,100.0,81,87,87.6,97,94.18,90.8,8.082903768654761,93.24
刘欣,电子信息工程,2,女,62,68,97,1,1,1,100.0,82,80,83.2,85,84.46,87.0,18.717193521821944,84.28
胡晨,金融学,3,女,100,95,82,1,1,1,100.0,88,84,90.7,69,75.51,93.5,9.29157324317757,77.68
李杨,电子信息工程,1,女,66,78,65,1,1,0,66.67,71,97,76.23,70,71.87,72.768,7.234178138070234,72.492
刘杨,会计学,2,男,63,66,67,1,1,1,100.0,94,98,87.6,64,71.08,88.39999999999999,2.081665999466133,73.44
林健,电子信息工程,1,女,84,79,80,1,1,1,100.0,86,93,89.05,90,89.71,91.14999999999999,2.6457513110645907,89.62
史林,计算机科学与技术,1,女,89,94,60,1,0,1,66.67,71,100,80.38,92,88.51,76.618,18.35755975068582,87.352
姚楠,金融学,2,女,82,65,79,1,1,1,100.0,74,97,85.35,61,68.3,88.25,9.073771725877467,70.74000000000001
王秀荣,金融学,1,女,82,72,75,1,1,1,100.0,100,79,87.65,98,94.9,89.75,5.131601439446884,93.86
周鑫,英语,1,女,77,75,93,1,0,1,66.67,87,95,83.33,65,70.5,78.468,9.865765724632494,72.332
陈健,英语,2,男,98,89,83,1,1,1,100.0,89,77,88.5,90,89.55,91.9,7.54983443527075,89.4
李刚,电子信息工程,1,男,84,71,81,0,1,1,66.67,84,98,82.43,71,74.43,77.568,6.8068592855540455,75.572
王建国,会计学,1,女,85,61,77,1,1,1,100.0,72,89,82.55,85,84.26,86.44999999999999,12.220201853215574,84.02000000000001
焦建华,英语,1,女,73,90,89,0,0,1,33.33,88,95,77.62,87,84.19,65.982,9.539392014169456,83.24799999999999
蔡兰英,电子信息工程,3,男,70,90,94,1,1,1,100.0,78,86,86.4,86,86.12,90.0,12.858201014657272,86.16
周霞,金融学,3,男,82,69,99,1,1,1,100.0,95,79,88.5,96,93.75,91.1,15.044378795195678,93.0
汤淑兰,电子信息工程,3,男,93,86,70,1,1,1,100.0,81,72,83.15,89,87.24,87.85000000000001,11.789826122551595,86.66
王秀芳,会计学,3,女,96,98,71,1,1,1,100.0,92,95,93.25,89,90.28,94.55,15.044378795195678,90.7
李晶,金融学,2,女,79,73,64,1,1,1,100.0,79,79,81.1,85,83.83,85.3,7.54983443527075,83.44
王红霞,英语,4,男,62,79,97,1,1,1,100.0,80,81,84.05,88,86.82,87.94999999999999,17.502380790433435,86.41999999999999
徐亮,会计学,2,女,77,93,73,1,1,0,66.67,87,78,78.88,68,71.26,75.718,10.583005244258363,72.352
黄平,会计学,1,女,67,97,65,1,1,1,100.0,78,86,83.9,96,92.37,87.5,17.925772879665004,91.16
阮丽华,金融学,2,男,92,70,83,1,1,1,100.0,74,89,85.25,100,95.58,88.95,11.060440015358038,94.1
冯健,英语,2,男,83,69,81,1,1,1,100.0,90,99,90.55,60,69.16,91.64999999999999,7.571877794400365,72.22
崔楠,电子信息工程,4,女,74,98,67,1,1,1,100.0,84,87,86.65,99,95.3,89.55000000000001,16.258331197676267,94.06
熊洁,会计学,2,男,88,88,77,1,1,1,100.0,84,94,89.8,97,94.84,92.0,6.350852961085883,94.12
卢婷婷,计算机科学与技术,2,女,68,98,94,1,0,1,66.67,76,79,78.08,97,91.32,75.918,16.289055630494158,89.43199999999999
李桂香,会计学,2,女,99,94,74,1,1,1,100.0,80,72,84.7,63,69.51,89.5,13.228756555322953,71.68
费琳,电子信息工程,3,女,91,89,84,1,1,1,100.0,93,73,87.9,80,82.37,91.30000000000001,3.605551275463989,83.16
楼欢,会计学,1,女,87,77,95,1,1,1,100.0,95,90,92.15,74,79.44,93.65,9.018499505645789,81.26
寇桂珍,电子信息工程,4,女,96,78,75,1,1,1,100.0,83,94,89.15,76,79.94,91.45,11.357816691600547,81.26
陈敏,金融学,4,男,74,71,73,1,1,1,100.0,99,72,84.55,63,69.46,87.44999999999999,1.5275252316519468,71.62
季洁,电子信息工程,4,女,69,98,89,1,1,1,100.0,91,91,91.1,83,85.43,92.89999999999999,14.843629385474879,86.24
曾建军,计算机科学与技术,1,男,85,60,61,1,1,0,66.67,81,82,74.68,98,91.0,71.718,14.153915830374762,88.672
蒲雪梅,金融学,1,男,64,100,86,1,1,1,100.0,81,96,89.25,78,81.38,91.55,18.14754345175493,82.5
鞠莉,金融学,3,男,63,84,100,1,1,1,100.0,80,76,83.7,91,88.81,88.1,18.556220879622373,88.08000000000001
石淑华,计算机科学与技术,1,男,69,62,63,1,0,1,66.67,71,83,71.23,95,87.87,69.168,3.7859388972001824,85.492
甄飞,计算机科学与技术,2,男,87,64,76,1,1,1,100.0,76,95,85.45,62,69.04,88.35,11.503622617824933,71.38
路斌,电子信息工程,3,男,84,88,63,1,1,0,66.67,99,97,85.83,84,84.55,79.568,13.428824718989125,84.732
李娜,金融学,2,男,78,96,82,1,1,1,100.0,92,97,92.85,69,76.16,93.94999999999999,9.451631252505218,78.53999999999999
洪琳,英语,4,女,90,79,76,1,1,1,100.0,90,70,84.5,81,82.05,88.5,7.371114795831994,82.4
杨佳,电子信息工程,2,女,87,90,89,1,1,0,66.67,70,91,80.18,75,76.55,77.418,1.5275252316519468,77.072
刘云,金融学,3,女,88,81,94,1,1,1,100.0,99,71,88.8,90,89.64,91.8,6.506407098647712,89.52000000000001
曾涛,计算机科学与技术,3,男,74,94,86,1,0,1,66.67,92,89,83.98,73,76.29,79.218,10.066445913694333,77.392
李龙,计算机科学与技术,4,女,97,92,97,1,1,1,100.0,88,77,89.85,92,91.35,93.35,2.8867513459481287,91.13999999999999
胡瑜,会计学,3,女,64,66,82,1,1,1,100.0,74,80,79.7,68,71.51,84.3,9.865765724632494,72.68
方淑英,会计学,4,女,79,87,89,1,0,1,66.67,92,92,84.83,100,95.45,79.768,5.291502622129181,93.932
胡云,英语,3,女,97,79,93,1,1,1,100.0,91,85,90.9,76,80.47,93.30000000000001,9.451631252505216,81.96000000000001
梁秀华,计算机科学与技术,1,男,69,81,80,1,1,1,100.0,95,95,90.5,91,90.85,91.5,6.6583281184793925,90.80000000000001
陈丽丽,计算机科学与技术,4,男,95,86,68,1,1,0,66.67,98,98,87.23,92,90.57,80.96799999999999,13.74772708486752,90.092
简兵,英语,3,男,67,64,70,1,1,1,100.0,76,98,83.6,83,83.18,86.19999999999999,3.0,83.24
梁桂英,电子信息工程,2,男,68,91,82,1,1,1,100.0,76,82,83.6,94,90.88,87.8,11.590225767142474,89.84
刘伟,计算机科学与技术,2,女,66,64,93,1,1,1,100.0,79,99,86.8,71,75.74,89.0,16.19670748434179,77.32
赵燕,会计学,2,女,75,97,70,0,1,1,66.67,88,70,77.03,71,72.81,74.568,14.364307617610164,73.412
刘瑞,金融学,4,男,88,73,77,0,1,1,66.67,77,98,80.88,72,74.66,76.718,7.76745346515403,75.55199999999999
陈利,金融学,3,女,98,83,95,1,1,1,100.0,77,76,85.85,73,76.85,90.55,7.937253933193772,78.13999999999999
劳金凤,会计学,2,男,77,94,80,1,1,1,100.0,77,82,84.85,96,92.65,88.94999999999999,9.073771725877465,91.53999999999999
沈秀梅,会计学,3,女,76,67,64,1,1,1,100.0,90,95,86.95,95,92.58,88.45,6.244997998398398,91.78
赵建,计算机科学与技术,3,男,68,79,97,0,1,1,66.67,70,99,79.98,69,72.29,76.41799999999999,14.6401275039985,73.392
戴玉华,电子信息工程,3,女,97,64,66,1,1,1,100.0,74,72,79.2,90,86.76,84.6,18.502252115170556,85.68
萧俊,计算机科学与技术,1,女,91,61,94,1,1,1,100.0,95,91,91.1,96,94.53,92.5,18.24828759089466,94.03999999999999
李成,计算机科学与技术,1,女,99,77,90,1,1,1,100.0,87,75,87.1,99,95.43,90.89999999999999,11.060440015358038,94.24
曹红梅,英语,3,男,95,70,97,0,1,1,66.67,86,75,79.78,74,75.73,77.018,15.044378795195676,76.312
钱婷婷,计算机科学与技术,1,男,68,68,69,1,1,1,100.0,82,100,86.0,99,95.1,87.8,0.5773502691896257,93.8
关洋,英语,3,女,90,97,70,1,1,1,100.0,78,75,83.95,72,75.58,88.65,14.0118997046558,76.78
林丽华,英语,2,男,97,94,81,1,1,1,100.0,85,82,88.95,89,88.98,92.25,8.504900548115382,88.98
汪玉梅,英语,1,女,60,68,98,1,1,1,100.0,98,75,85.85,68,73.35,88.55,20.033305601755625,75.13999999999999
赵建国,电子信息工程,3,男,76,73,100,1,1,1,100.0,97,80,89.15,93,91.84,91.45,14.798648586948742,91.46000000000001
郜霞,电子信息工程,1,男,94,96,77,1,1,1,100.0,85,93,91.2,89,89.66,93.4,10.44030650891055,89.88
江刚,金融学,4,女,79,90,61,1,0,1,66.67,70,100,78.83,75,76.15,75.168,14.6401275039985,76.532
顾燕,计算机科学与技术,1,男,82,79,94,0,1,1,66.67,93,86,83.58,65,70.57,79.018,7.937253933193772,72.432
李瑞,电子信息工程,2,女,89,73,94,1,0,1,66.67,90,87,83.18,93,90.05,78.818,10.96965511460289,89.072
安建平,金融学,1,女,92,91,73,1,1,1,100.0,97,78,89.35,99,96.1,91.85,10.692676621563628,95.14
丁芳,电子信息工程,1,女,60,62,81,1,1,1,100.0,92,94,86.8,64,70.84,88.19999999999999,11.590225767142472,73.12
张红梅,电子信息工程,1,女,64,62,77,1,1,1,100.0,70,72,75.8,85,82.24,81.6,8.144527815247077,81.32
